user_id,tweet_id,class,tweet_text_clean
user0580,bd15ea5b03ad,control,buen dia!! almuerzo express. omellette más ensalada ideal para un dia agobiante de calor eatclean veggiefood saludable nutricion nutricion saludable healthy
user0581,0081ae533b88,control,ejemplos de como el amor y el soporte familiar son clave en la recuperación anorexia
user0582,798f5cf8dd8d,control,alimentos destacados de septiembre dietamediterránea comidadetemporada comidadeproximidad másmercadoymenossupermercado
user0583,8809436cbd1e,anorexia,otro día mas que no he vuelto sonreír por este horrible tormento... estúpido reflejo que no me deja ser feliz sue annet
user0584,7fbc1695b612,anorexia,"descubría a y en ellas encontré apoyo, soporte y ayuda para bajar de peso testimonio anorexia bulimia"
user0585,7590e429578d,anorexia,para mí murió todo donde quedo la comprensión de una madre a su hija el amor a su hija ahora sí estoy sola solo con
user0586,eb48d0d1e745,anorexia,la perfeccion reflejada 3
user0587,5a39691eebf2,anorexia,"hola a tod! quiero llegar a la perfección como seguramente algunos de ustedes querrá eso es un camino difícil y solos no podemos, nos ayudamos entre nosotros!!! si alguien tiene o quiere tips acá podrían conseguir algunos!! ana mia perfeccion princesas"
user0588,96f9fe7bf6d3,control,"meterte en la cuenta de instagram de alguien cuyo perfil define como realfood, ideas saludables y que todas las publicaciones sean esto flaco favor al"
user0589,abb770dbf4a5,anorexia,"al gran problema de nadie le hace caso, esto es real y nos afecta a todos, porque todos tenemos algúnna menor susceptible de ser influenciado para ello. además no sólo está el problema del tca sino también el peligro del suicidio via"
user0590,b961546e4c34,control,"hoy ha tocado trabajo teórico con el alimentación saludable y pirámide de , alimentación pre, intra y post ejercicio, hidratación, suplementación etc orgulloso de formar parte de esto vrac rugby peperojo nutricion sportnutrition"
user0591,7d7bd9792974,anorexia,"voy de thinspos en twitter, ig y pinterest, para no ir a la heladera ana mia anorexia proana promia"
user0592,91be31c89be5,control,hoy me encuentro súper motivada para hacer deporte gymmotivation gym bicicleta estática
user0593,af5472cd9f2c,anorexia,"que una alumna me diga q le han dicho q si tiene hambre y no quiere engordar, que mastique hielo. estápasando 12años"
user0594,111f55e9cf5a,anorexia,diran que soy una enferma pero no parare hasta ver una brecha entre mis piernas y mis clavículas sobresalgan...!!
user0595,411259018a58,control,"quiérete con estrías, con celulitis, con manchas, con kilos de más, con kilos de menos, con piernas grandes o delgadas quiérete, y quiérete mucho"
user0596,5621a711557e,anorexia,que te digan que estas delgada pero al verte en el espejo y ver a esa gorda de mierda que siempre as sido anamia
user0597,30cfa992902a,control,"merienda de hoy higos, durazno y nuez."
user0598,090148e8a026,control,x la part d atrás dl parq d nelson mandela y no muy lejos dl metro étienne marcel dimos con esta tienda d frutas y verduras ecológica. el señor q atiende no es lo amable dl mundo pero el sitio tiene muy buena calidad y variedad! viajando paris todoeco todobio
user0599,863f52d235f0,anorexia,"como desearía vivir sola, así no habría comida en mí casa, y no me tentaria ana mia anorexia proana promia"
user0600,b3df1232d30f,control,"dandole duro al triceps esta semana en el gym. es uno de los musculos que más da forma al brazo, mucho más que el biceps. eso he aprendido."
user0601,4575f1117e15,anorexia,esa cintura t.t thinspo
user0602,84096bf4d33a,control,y se hace solo!!! horno 180c y en 20 minutos está listo!!! sevillahoy dietistanutricionista salud saludybienestar saludable nutriciondeportiva nutricionycancer andalucíahoy
user0603,ce2d15d0101c,anorexia,verte en el espejo y querer matarte de ejercicio
user0604,3516b1ad6573,control,"cuando la comida está supliendo una necesidad emocional, la periodización adecuada expondrá esta situación de manera mas saliente. esto abre una ventana única de oportunidades. ayunointermitente cetosis keto lchf lowcarb emociones mindfulness"
user0605,daf00110a5b0,control,¿por qué españa se ha convertido en el país más saludable del mundo? dietamediterránea comidadetemporada comidadeproximidad másmercadoymenossupermercado
user0606,ecd89cd619d0,anorexia,no es fácil ser una princesa necesitó ser mas fuerte seguir ya no quiero ser una marrana
user0607,f8c5b2cf3e25,control,espaguetis de calabacín a la carbonara conoce la receta en nuestro facebook recetas mujer happy delicious beauty delicioso receta cocina calabacin
user0608,d561344a8acf,control,publicidad y comida basura... narcolepticos
user0609,0d2c3da4cf7e,control,adelgazar mucho vs menos atractivoa calorias metabolismo salud medicina medicinaestetica adelgazar adelgazarapido adelgazarcomiendo comidasana comidasaludable comida dieta alimentacionsaludable adelgaza
user0610,ce5ceae37d13,control,¡¡maravilla de verduras!! ¿a qué esperas? hazte un sofrito de verduras y empieza a comer. esta opción es facilísima y esta riquísima!! verduras atope notecortes eatrealfood
user0611,67af4e015948,anorexia,hermoso es sentir el viento helado en tu piel. el frío es hermoso. pic thin thinspo perfect outfit
user0612,ef51790d33ae,anorexia,"otra noche con insomnio ... la cabeza solo da vueltas a la necesidad de estar delgada, de no saber qué más hacer para engañar al organismo y ocasionar una pérdida masiva de peso... otra noche de pensar en cómo luchar contra una misma, otra noche de mierda ... desahogo"
user0613,41c8ee198462,control,"montaña, mar correr no se puede pedir más. cuando pienso lo feliz que me hace esa sensación, lo que más me apetece es volver a sentirla trail ejercicio deporte deporte"
user0614,644774ff111d,anorexia,verte en el espejo y de la nada aparece ese odioso bulto llamado panza . y te entran ganas de llorar
user0615,b4ca07fcd53b,anorexia,"e decidido en aceptar el dicho de el fin justifica los medios así que si tengo que cambiar mi alimentación, pasar hambre e incluso vomitar lo haré con tal de cambiar... de ser delgada..."
user0616,897c489d826f,control,"¿por qué las curvas de la modelo , angélicahernández, la tienen en líos?"
user0617,39f8109d165d,anorexia,"hay momentos...sólo momentos... en los que siento que todo mejorará, luego vuelvo a la realidad sue suicideandme cortes dep"
user0618,f061a9f52750,anorexia,"empezaré a pensar en cómo puedo llegar a estar, no encómo estoy lo primero motiva, lo segundo deprime. compromiso thinspo"
user0619,e43e8c9d765b,control,"con tus hij en el colegio ahora puedes disfrutar tus clases de aeróbics, steps, body pumps, zumba y mucho más con un entrenador que te guía cada día. participa en la primera clase gratis y luego elige tu plan. ¡te esperamos! panamá imagegym workout"
user0620,cfd9fc64c83e,control,luchar por lo imposible hasta hacerlo posible psicología psicologos coach coaching motivation salud pensamientospositivos landscape metas superación motivación gym wellness entrenador crecimientopersonal psicologiadeportiva psychologist
user0621,2e790a12abca,control,mi cena por que belifans belinda talla0 hotel lisboa
user0622,8c04cb15f7fd,control,terminando el fin de semana con un clásico que no falla atún omega3 saludable nutricion perdergrasa perderpeso comidasana eatclean eatingclean weightlose
user0623,3d2ebbe962fa,anorexia,59.500 estoy a nada de mi peso ideal.
user0624,c0015bb0b72b,anorexia,ser delgada eso es lo que nesecito todos me querrán cuando sea más delgada y no una ballena como ahora
user0625,eecc5a502603,control,mi hija preparando ketchup casero sano sanote. le ha quedado espectacular. de este sí que se puede comer
user0626,440ce67d479a,anorexia,vi un poco la peli hasta el hueso. un fracaso no enseñaron ni un truco nuevo
user0627,cce961a94991,anorexia,"cerca de convertite en un saco de huesos y pronto estaras muerta. como pueden ser asi de subnormales!!...una persona con dos dedos de frente puede entender que esto esta mal, basicamente es burlarse de las niñas que sufren de bulimia y anorexia."
user0628,657c18f38b1b,anorexia,esta semana será la más difícil....en la casa demi papá se acostumbra comer mucho e insano....espero tener suficiente autocontrol
user0629,2d07a18e69cb,control,jeansebastian154 nos habla sobre lo importante que es tener una pisada correcta para tu salud y tu rendimiento. fit powerlifting powerbuilding fuerza culturismo crossfit
user0630,27c4d29ba8e2,anorexia,"y no puedo vomitar porque mis papás se darían cuenta, no porque no quiero, porque lo deseo con toda el alma...ana mia anorexia bulimia proana promia ed"
user0631,5e274a8fba5b,anorexia,mi compañera de clase hoy crees que es muy tarde para entrar en el cliché estudiante de nutrición con un tca?? no supé que responder i really felt that. tcas
user0632,f620df971bb8,anorexia,"todos dicen , tienes que quererte tal y como eres, pero no, no puedo, se me hace imposible quererme así, quiero una mejor versión de mi, no a un monstruo lleno de grasa, perdón pero no puedo aceptarlo, no puedo quererme como ahora soy ... anamia starve"
user0633,b5e038eab990,control,"no es un tranpantojo al uso, pero la próxima receta de recetasenlosbares se le parece y os va a apetecer probarla. ¡os podéis imaginar por qué! . un auténtico manjardereyes grabado en un restaurante de leonesp. ¿adivináis en cuál? lasrecetasdehijolusa gastronomía"
user0634,5922aaab17b4,anorexia,y para todos aquellos que dicen que no sirve quiero que sepan que yo logre vajar 30 kilos en 4 meses
user0635,6654f22c04d2,control,el abuso de diuréticos y laxantes para adelgazar son señales de alarma. anorexia bulimia miayana
user0636,8b45cf008b00,control,medios burpees seguros como entrenamiento metabólico funcional con adriana en su sesión de entrenamientopersonal sistemafitness fatburn perdergrasa
user0637,85e28a3cba31,control,4 ejercicios abdominales y algunos consejos para tonificar tu abdomen salud
user0638,394c1c91345c,control,buenos días manada.! listos para acompañarnos en la tarima del parque del este inicia tu mañana de ejercicios llenos de power.! 24mar caracas venezuela salud mma decombate
user0639,0d6b7bcc14ee,control,mi brunch de hoy.
user0640,93aab52d7ad8,anorexia,estos días e pensado que para motivarme necesito subir una foto mía para así recibir sus críticas ¿que os parece? fat gorda thinspo thinspiration proana
user0641,c0b15c15bb1a,anorexia,mi meta en la vida es ser talla anahi.
user0642,66aa050a7657,control,un día eres joven y al día siguiente estás comprando moldes para hacerte tu propia y todo por culpa de
user0643,768c744395a7,control,el delicado equilibrio entre yodo y marisco de nuestras ortiguillas te adentran en el universo de los paladares satisfechos. ¡pruébalas para saber a qué sabe lo bueno! comidasana food foodie foodpics cadiz pescado ortiguilla manjar
user0644,d77d1839a7c6,control,¿quieres tonificar tu cuerpo sin tener que ir al gimnasio ? puedes lograrlo con tus bandasderesistencia pro y tu plan de entrenamiento personalizado ejercicio bandaselásticas wod
user0645,c23a6892d1ed,anorexia,en la piscina veía creía que las otras chicas estaban más delgadas que yo testimonio anorexia bulimia
user0646,b0f720a45131,anorexia,comí ejotes aunque sé que no engordan tanto aun así los quiero vomitar. transtornosalimenticios bulimia vomito
user0647,64e79815f113,control,"lo ideal sería hacer la compra en mercados y plazas de abasto, en donde, además de favorecer el comercio local, todo lo que se vende es . para los que no tengan esa posibilidad, aquí hay una lista de la que podemos encontrar en mercadona"
user0648,0fa7a43d2151,anorexia,saben cuanto ayuda el endulzante scalorias al consumo de tes ...asi es mas facil sobrellevar la dieta 3
user0649,2ca7ef4f7495,control,¿qué significa comer eco? responden nuestros directivos
user0650,eb3344040960,control,"que tenemos en la nevera? un poco de aqui, un poco de allá... y para cenar ensalada de cuscus con tomate, salmon y anchoas cena"
user0651,ea757cdbb8fb,anorexia,"enserio dejarnos em paz! son nuestras vidas... si quiero ser lo sere,paren de cerrar paginas que mas os da!"
user0652,bbded1252d23,anorexia,sufrir por tu meta
user0653,329cebfb5c80,control,"no le des más vueltas. haz como el codirector de regenera, , y ¡muévete! moverse, al igual que nutrirse de , es imprescindible para disfrutar de salud física y mental. pni psiconeuroinmunología ejercicio"
user0654,087a4a2dc780,anorexia,tip 005 realizar ejercicios a la mañana quema más calorías. thin thinspiration motivation motivación
user0655,595610036777,anorexia,cansado de vivir ... ya no puedo más
user0656,72a94ff52ac2,anorexia,debes dejar de comer si el cuerpo ideal quieres tener
user0657,08c206dfe025,control,volviendo al gym después de algunos días que no he podido ir. vamos recargando pilas. morosmylodon gym gimnasio pesas weightlifting training entrenamiento
user0658,7676075c526d,anorexia,mi comida de hoy...
user0659,64158d41e830,anorexia,que lindo será despertar mañana con 20 kilos menos
user0660,62f6e11b1423,control,quiero una minuta con limon y fresa
user0661,935b4a84a0fd,control,rica cena hecha con mucho mimo tartadesalom aguacate cebolla canonigos unbaberoparamama
user0662,b8749cb4c269,control,"queso fresco de cabra a la plancha, aguacate, pimientos asados, anacardos. podría ser mi cena de anoche pero ha sido mi desayuno desayunoreal desayunodiferente desayunosalado er ing keto"
user0663,0bb9535d5f0f,control,arroz con tomate y fritos variados buencomer soyungordo comida comidasana dietasana pan arroz croquetas deliciasdepollo palitosdemerluza hoycocinoyo cocinoyo delicioso food
